content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
"If you run into any issues while trying to cast your ballot, call the Voter Assistance Hotline at  (833) 336-8683. https://t.co/YwUOQVUnYo",Tue Nov 08 17:00:24 +0000 2022,2022-11-08 17:00:24+00:00,11339,"[Photo(previewUrl='https://pbs.twimg.com/media/FhDopF0XkAATNy7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhDopF0XkAATNy7?format=jpg&name=large', type='photo')]",[],165,,1497,5768,,https://twitter.com/JoeBiden/status/1590026464241385473,1590026464241385473,1590026464241385473
"We need all hands on deck to elect Democrats. Head to https://t.co/5a2tKE0cix to help call voters in critical battleground states.

You can make the difference in the outcome of this election.",Tue Nov 08 16:02:14 +0000 2022,2022-11-08 16:02:14+00:00,7219,,['http://democrats.org/call'],114,,2158,1686,,https://twitter.com/JoeBiden/status/1590011825222868992,1590011825222868992,1590011825222868992
"Do you know where to vote?

Go to https://t.co/Hy8C4mJiSk to confirm your polling location.",Tue Nov 08 14:00:35 +0000 2022,2022-11-08 14:00:35+00:00,5854,,['http://IWillVote.com'],99,,1222,1861,,https://twitter.com/JoeBiden/status/1589981210499223554,1589981210499223554,1589981210499223554
"Go vote. You can make a difference in this election. 

Confirm your polling location at https://t.co/Hy8C4n0lUk.",Tue Nov 08 13:00:21 +0000 2022,2022-11-08 13:00:21+00:00,5549,,['http://IWillVote.com'],95,,1274,1454,,https://twitter.com/JoeBiden/status/1589966049801211905,1589966049801211905,1589966049801211905
"Folks, today is the day.

If you haven’t voted yet, head to https://t.co/Hy8C4mJiSk to confirm your polling location. https://t.co/hf17ighbZ4",Tue Nov 08 12:00:13 +0000 2022,2022-11-08 12:00:13+00:00,11081,"[Photo(previewUrl='https://pbs.twimg.com/media/FhCj7wyWYAAheXb?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/FhCj7wyWYAAheXb?format=jpg&name=large', type='photo')]",['http://IWillVote.com'],181,,2279,3477,,https://twitter.com/JoeBiden/status/1589950918317182976,1589950918317182976,1589950918317182976
"Everything Democrats have fought so hard for is on the ballot. Ahead of Election Day, I’m in Maryland to discuss what’s at stake. Tune in now.
https://t.co/JmU6na1kvC",Mon Nov 07 23:50:42 +0000 2022,2022-11-07 23:50:42+00:00,3745,,['https://twitter.com/i/broadcasts/1rmxPkwWpLbJN'],70,,1557,954,,https://twitter.com/JoeBiden/status/1589767330099519488,1589767330099519488,1589767330099519488
"Without a single Republican vote in Congress, congressional Democrats finally beat Big Pharma.
 
Out-of-pocket prescription drug costs for seniors on Medicare cannot be higher than $2,000 a year.",Mon Nov 07 23:14:00 +0000 2022,2022-11-07 23:14:00+00:00,39262,,[],660,,7914,7739,,https://twitter.com/JoeBiden/status/1589758095424528386,1589758095424528386,1589758095424528386
"Democrats will continue lowering every day costs like health care and prescription drugs, while Republicans will raise prices.

Make your Election Day voting plan at https://t.co/Hy8C4n0lUk today. https://t.co/t2mPXcVozB",Mon Nov 07 22:47:01 +0000 2022,2022-11-07 22:47:01+00:00,5253,"[Photo(previewUrl='https://pbs.twimg.com/media/Fg_uYlZWAAEk1b0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fg_uYlZWAAEk1b0?format=jpg&name=large', type='photo')]",['http://IWillVote.com'],124,,2253,1514,,https://twitter.com/JoeBiden/status/1589751302585606144,1589751302585606144,1589751302585606144
"Want to help Democrats win up and down the ballot tomorrow? Help make calls to voters before Election Day!

One conversation can make all the difference.
https://t.co/7ujqdXmbmf",Mon Nov 07 21:23:01 +0000 2022,2022-11-07 21:23:01+00:00,5202,,['https://democrats.org/call/'],61,,1798,1365,,https://twitter.com/JoeBiden/status/1589730163037802499,1589730163037802499,1589730163037802499
".@KathyHochul gets things done. 

New York, make your plan to vote tomorrow at https://t.co/Hy8C4mIL2M. https://t.co/GZorpOkwGK",Mon Nov 07 20:02:04 +0000 2022,2022-11-07 20:02:04+00:00,3828,"[Photo(previewUrl='https://pbs.twimg.com/media/Fg_In-9XEAEhXxg?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fg_In-9XEAEhXxg?format=jpg&name=large', type='photo')]",['http://IWillVote.com'],77,,1150,934,,https://twitter.com/JoeBiden/status/1589709792846700544,1589709792846700544,1589709792846700544
"Election Day is tomorrow, folks. Confirm your polling location at https://t.co/Hy8C4mJiSk. https://t.co/sZxcdtJ72g",Mon Nov 07 17:30:07 +0000 2022,2022-11-07 17:30:07+00:00,7203,"[Photo(previewUrl='https://pbs.twimg.com/media/Fg-l2phXwAEVAJc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fg-l2phXwAEVAJc?format=jpg&name=large', type='photo')]",['http://IWillVote.com'],143,,1822,2012,,https://twitter.com/JoeBiden/status/1589671554589552640,1589671554589552640,1589671554589552640
Take it from me and my friend @BarackObama: VOTE! https://t.co/vagNpBYFgg,Mon Nov 07 16:00:02 +0000 2022,2022-11-07 16:00:02+00:00,48969,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Fg7QOokUYAEmy2N.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1589436189458800640/pl/WOrjyAdFm-RtbCdV.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589436189458800640/vid/320x320/caVE16zCZXcxI1vt.mp4?tag=14', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589436189458800640/vid/540x540/oTNyToeFyvFzY6am.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589436189458800640/vid/720x720/WTN_S5SmLUGHLXGw.mp4?tag=14', bitrate=1280000)], duration=7.24, type='video')]",[],1465,,13175,11172,,https://twitter.com/JoeBiden/status/1589648880810852353,1589648880810852353,1589648880810852353
"Republicans in Congress have already introduced legislation to ban the right to choose nationwide, but if we elect more Senate Democrats and keep control of the House, we will codify Roe v. Wade as the law of the land.",Mon Nov 07 02:30:00 +0000 2022,2022-11-07 02:30:00+00:00,22921,,[],485,,7670,5975,,https://twitter.com/JoeBiden/status/1589445031307485186,1589445031307485186,1589445031307485186
"Earlier this month, we helped lower the cost of hearing aids. We made them available over the counter, which could save up to $3,000 a pair for millions of Americans with hearing loss.",Mon Nov 07 01:05:07 +0000 2022,2022-11-07 01:05:07+00:00,17343,,[],298,,4146,3788,,https://twitter.com/JoeBiden/status/1589423667779362816,1589423667779362816,1589423667779362816
"When I think of character, I think of @JohnFetterman.
When I think of courage, I think of @JoshShapiroPA.
Let’s get them elected.

Lock in your plan to vote at https://t.co/Hy8C4mIL2M before November 8. https://t.co/6K8malpHHX",Mon Nov 07 00:06:00 +0000 2022,2022-11-07 00:06:00+00:00,9738,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Fg1bbHrVEAA3DjW.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589026546827677696/vid/320x320/gvbToWU-PVANR5_k.mp4?tag=14', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589026546827677696/vid/540x540/2CSF_m5QhkuQO91F.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589026546827677696/vid/720x720/qzI40YtkODkrEORo.mp4?tag=14', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1589026546827677696/pl/Oaeo80k7eALdBeE4.m3u8?tag=14&container=fmp4', bitrate=None)], duration=6.272, type='video')]",['http://IWillVote.com'],183,,2912,2563,,https://twitter.com/JoeBiden/status/1589408791120039936,1589408791120039936,1589408791120039936
"LIVE: I’m in Westchester County, New York, getting out the vote for Democrats right before Election Day. With two days left, there is so much at stake. Tune in.
https://t.co/4HGhTLruKX",Sun Nov 06 23:18:14 +0000 2022,2022-11-06 23:18:14+00:00,3527,,['https://twitter.com/i/broadcasts/1BdGYyLjVrEGX'],51,,914,846,,https://twitter.com/JoeBiden/status/1589396772140765184,1589396772140765184,1589396772140765184
"As we enter the final days of this midterm election, remember the power to shape America is in your hands. 

Head to https://t.co/Hy8C4mIL2M to make your plan to vote. https://t.co/Z2NpXdGMlC",Sun Nov 06 22:33:02 +0000 2022,2022-11-06 22:33:02+00:00,5553,"[Photo(previewUrl='https://pbs.twimg.com/media/Fg6hl_MXwAACDTk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fg6hl_MXwAACDTk?format=jpg&name=large', type='photo')]",['http://IWillVote.com'],72,,1558,1411,,https://twitter.com/JoeBiden/status/1589385395564957699,1589385395564957699,1589385395564957699
It's good to get out the vote with @BarackObama in Philadelphia a few days before this critical election. https://t.co/FUWrTHf9x4,Sun Nov 06 21:30:17 +0000 2022,2022-11-06 21:30:17+00:00,25220,"[Video(thumbnailUrl='https://pbs.twimg.com/media/Fg6TOpuXEAUIZwz.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589369537295777797/vid/320x320/TC0_pNgG12_D7d84.mp4?tag=14', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1589369537295777797/pl/bzgOj4fNdTpxor_D.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589369537295777797/vid/720x720/zk68otPcCkoLhnvg.mp4?tag=14', bitrate=1280000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1589369537295777797/vid/540x540/XTmpKnVAZNygYUb8.mp4?tag=14', bitrate=832000)], duration=5.4, type='video')]",[],355,,4432,4751,,https://twitter.com/JoeBiden/status/1589369603762794496,1589369603762794496,1589369603762794496
Everything is at stake in these next 2 days. Make a plan to vote now: https://t.co/Hy8C4mIL2M,Sun Nov 06 20:45:03 +0000 2022,2022-11-06 20:45:03+00:00,6035,,['http://IWillVote.com'],121,,2389,1666,,https://twitter.com/JoeBiden/status/1589358219394224129,1589358219394224129,1589358219394224129
Social Security and Medicare are on the ballot. https://t.co/dqY0Oi7qdK,Sun Nov 06 16:00:02 +0000 2022,2022-11-06 16:00:02+00:00,7861,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgqsrNaUoAAYVS4.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588271167919607824/vid/540x540/eP9inL7M40Q4iQKw.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588271167919607824/vid/320x320/qqG0iqCWvkq_cXTW.mp4?tag=14', bitrate=432000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1588271167919607824/pl/DZVetRFr-Gw9GQgi.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588271167919607824/vid/720x720/CXLq1ht8KdBz1EaB.mp4?tag=14', bitrate=1280000)], duration=30.113, type='video')]",[],225,,2303,2988,,https://twitter.com/JoeBiden/status/1589286493922635776,1589286493922635776,1589286493922635776
"Pennsylvania, you have the power to make @JohnFetterman your next United States senator and @JoshShapiroPA your next governor. 

There’s so much on the ballot. Make a plan to vote now: https://t.co/Hy8C4mIL2M. https://t.co/rTOET4VvKF",Sun Nov 06 01:48:09 +0000 2022,2022-11-06 01:48:09+00:00,14653,"[Photo(previewUrl='https://pbs.twimg.com/media/Fg2EqifXoAAOVdn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/Fg2EqifXoAAOVdn?format=jpg&name=large', type='photo')]",['http://IWillVote.com'],192,,3081,3591,,https://twitter.com/JoeBiden/status/1589072112425340933,1589072112425340933,1589072112425340933
"MAGA Republicans say one of their priorities is to deny Medicare the right to negotiate drug prices and give the power back to Big Pharma so they can continue to rip us off.

Their plan would hurt working- and middle-class Americans.",Sun Nov 06 01:20:02 +0000 2022,2022-11-06 01:20:02+00:00,22550,,[],726,,11725,6684,,https://twitter.com/JoeBiden/status/1589065037309681666,1589065037309681666,1589065037309681666
"What @BarackObama said.
https://t.co/9WSs7ourqS",Sun Nov 06 00:00:08 +0000 2022,2022-11-06 00:00:08+00:00,50188,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgU2I6AagAUho2e.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586733484361789440/vid/720x720/J7GAg9Mf-UWCj8NM.mp4?tag=14', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1586733484361789440/pl/Qda3c4JbeTeccSl_.m3u8?tag=14&container=fmp4', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586733484361789440/vid/540x540/uvGaCyFpXI-kl1dV.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1586733484361789440/vid/320x320/1iHOmASAlbhkVIT4.mp4?tag=14', bitrate=432000)], duration=48.815, type='video')]",[],1107,,7308,12240,,https://twitter.com/JoeBiden/status/1589044926280568832,1589044926280568832,1589044926280568832
"HAPPENING NOW: I’m in Philadelphia with my good friend @BarackObama, speaking with voters about the stakes in the midterm elections. You don’t want to miss this, folks! https://t.co/Eu22Hv4wQl",Sat Nov 05 21:16:53 +0000 2022,2022-11-05 21:16:53+00:00,6424,,['https://twitter.com/i/broadcasts/1YqxoAPDlzkGv'],87,,1639,1440,,https://twitter.com/JoeBiden/status/1589003844599648256,1589003844599648256,1589003844599648256
This is the choice we face. https://t.co/ZrNVGYNP8e,Sat Nov 05 20:00:01 +0000 2022,2022-11-05 20:00:01+00:00,7603,"[Video(thumbnailUrl='https://pbs.twimg.com/media/FgqrHRNagAAu6HQ.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588268306468700160/vid/320x320/-Qm8wbjw_dsT_2of.mp4?tag=14', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588268306468700160/vid/540x540/n7NO33JuDEZYCVxA.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588268306468700160/vid/720x720/MmVlIY8A5wSSTg-i.mp4?tag=14', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1588268306468700160/pl/LxLIv5Re3CHOl2aU.m3u8?tag=14&container=fmp4', bitrate=None)], duration=20.103, type='video')]",[],163,,2519,2361,,https://twitter.com/JoeBiden/status/1588984498733072384,1588984498733072384,1588984498733072384
Ask everyone you know to go to https://t.co/Hy8C4mJiSk and make a plan to vote on or before November 8.,Sat Nov 05 18:59:59 +0000 2022,2022-11-05 18:59:59+00:00,6241,,['http://IWillVote.com'],95,,1344,1634,,https://twitter.com/JoeBiden/status/1588969394562281472,1588969394562281472,1588969394562281472
The oil industry has a choice: Either begin to invest in America or pay higher taxes on your excessive profits. https://t.co/Z8OqBAZ2U9,Sat Nov 05 17:00:35 +0000 2022,2022-11-05 17:00:35+00:00,11395,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/1588939248803225602/img/S4DXKEL0CUClfRim.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588939248803225602/vid/540x540/B9_wQSoS-hvSPHIe.mp4?tag=14', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588939248803225602/vid/320x320/_nHYA5FSbKE6by6i.mp4?tag=14', bitrate=432000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/1588939248803225602/vid/720x720/Kxwb3qF0G0K_rje1.mp4?tag=14', bitrate=1280000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/1588939248803225602/pl/69wSi-TnZmtcHoVq.m3u8?tag=14&container=fmp4', bitrate=None)], duration=59.466, type='video')]",[],438,,5437,3178,,https://twitter.com/JoeBiden/status/1588939343166676998,1588939343166676998,1588939343166676998
